Timestamp,CPU%,Memory_MB
2025-04-11T01:22:51Z,0.49,76.77
2025-04-11T01:22:57Z,0.01,76.60
2025-04-11T01:23:04Z,0.00,76.80
2025-04-11T01:23:11Z,0.00,76.63
2025-04-11T01:23:18Z,0.04,76.59
2025-04-11T01:23:24Z,0.00,77.11
2025-04-11T01:23:31Z,1.83,77.44
2025-04-11T01:23:38Z,0.25,77.31
2025-04-11T01:23:44Z,0.01,77.59
2025-04-11T01:23:51Z,0.02,77.46
2025-04-11T01:23:58Z,0.05,77.30
2025-04-11T01:24:04Z,0.25,77.55
2025-04-11T01:24:11Z,0.11,77.30
2025-04-11T01:24:18Z,0.05,77.30
2025-04-11T01:24:24Z,0.03,77.70
2025-04-11T01:24:31Z,0.00,78.01
2025-04-11T01:24:38Z,0.21,77.95
2025-04-11T01:24:44Z,0.03,77.64
2025-04-11T01:24:51Z,0.01,77.39
2025-04-11T01:24:58Z,0.05,77.29
2025-04-11T01:25:04Z,0.19,77.82
2025-04-11T01:25:11Z,0.21,77.30
2025-04-11T01:25:18Z,0.04,77.55
2025-04-11T01:25:24Z,0.05,78.01
2025-04-11T01:25:31Z,0.00,77.54
2025-04-11T01:25:38Z,0.10,77.71
2025-04-11T01:25:44Z,0.26,77.93
2025-04-11T01:25:51Z,0.00,77.50
2025-04-11T01:25:58Z,0.05,77.29
2025-04-11T01:26:05Z,0.03,77.76
2025-04-11T01:26:11Z,0.14,77.70
2025-04-11T01:26:18Z,0.13,77.29
2025-04-11T01:26:25Z,0.04,78.21
2025-04-11T01:26:31Z,0.00,77.43
2025-04-11T01:26:38Z,0.23,77.70
2025-04-11T01:26:45Z,0.15,77.31
2025-04-11T01:26:51Z,0.00,77.29
2025-04-11T01:26:58Z,0.03,77.29
2025-04-11T01:27:05Z,0.04,77.49
2025-04-11T01:27:11Z,0.21,77.54
2025-04-11T01:27:18Z,0.02,77.29
2025-04-11T01:27:25Z,0.05,77.64
2025-04-11T01:27:31Z,0.00,77.44
2025-04-11T01:27:38Z,0.23,77.44
2025-04-11T01:27:45Z,0.58,77.70
2025-04-11T01:27:51Z,0.00,77.61
2025-04-11T01:27:58Z,0.03,77.30
2025-04-11T01:28:05Z,0.03,77.64
2025-04-11T01:28:11Z,0.00,77.57
2025-04-11T01:28:18Z,0.02,77.33
2025-04-11T01:28:25Z,0.01,77.91
2025-04-11T01:28:31Z,0.00,77.64
2025-04-11T01:28:38Z,0.02,77.30
2025-04-11T01:28:45Z,0.01,77.55
2025-04-11T01:28:51Z,0.02,77.34
2025-04-11T01:28:58Z,0.02,77.30
2025-04-11T01:29:05Z,0.01,77.66
2025-04-11T01:29:11Z,0.02,77.45
2025-04-11T01:29:18Z,0.02,77.30
2025-04-11T01:29:25Z,0.01,77.70
